subject,Reese Hammons
arm,Right
label,2
hz,100.17251683897761
time,4.452319

timestamp_us,q0,q1,q2,q3,ax,ay,az,gx,gy,gz
942658375,-0.3895263671875,0.58062744140625,-0.36846923828125,-0.61273193359375,-8157,3,358,-3,-2,0
942668358,-0.3892822265625,0.5806884765625,-0.36822509765625,-0.6129150390625,-8159,-14,371,-4,-2,0
942678344,-0.38916015625,0.580810546875,-0.367919921875,-0.61309814453125,-8153,-32,374,-3,-1,-1
942688329,-0.38897705078125,0.5809326171875,-0.36761474609375,-0.61328125,-8141,-54,379,-4,-1,0
942698307,-0.38885498046875,0.5810546875,-0.3673095703125,-0.61346435546875,-8137,-72,390,-4,-1,-1
942708289,-0.388671875,0.58123779296875,-0.36700439453125,-0.61358642578125,-8131,-89,382,-3,-1,-1
942718270,-0.3885498046875,0.58135986328125,-0.36676025390625,-0.6136474609375,-8111,-103,382,-3,-1,-1
942731419,-0.3883056640625,0.58154296875,-0.36651611328125,-0.61376953125,-8105,-114,381,-3,-1,0
942738243,-0.38812255859375,0.58172607421875,-0.3663330078125,-0.6138916015625,-8092,-119,402,-4,0,0
942748222,-0.38787841796875,0.58184814453125,-0.36614990234375,-0.61395263671875,-8090,-140,399,-3,0,0
942758208,-0.38775634765625,0.58209228515625,-0.36590576171875,-0.61395263671875,-8104,-152,388,-3,0,-1
942768194,-0.3876953125,0.58233642578125,-0.36572265625,-0.6138916015625,-8107,-159,383,-2,0,-2
942778176,-0.3876953125,0.58258056640625,-0.36553955078125,-0.61376953125,-8116,-166,390,-2,1,-2
942788159,-0.3876953125,0.58282470703125,-0.36541748046875,-0.6136474609375,-8109,-167,390,-1,1,-2
942798138,-0.3876953125,0.58306884765625,-0.36529541015625,-0.61346435546875,-8111,-171,401,-1,1,-2
942808121,-0.38775634765625,0.583251953125,-0.36517333984375,-0.61334228515625,-8112,-173,404,-1,1,-1
942818107,-0.38775634765625,0.5833740234375,-0.36517333984375,-0.6131591796875,-8105,-168,412,0,1,-1
942828084,-0.3878173828125,0.58355712890625,-0.36517333984375,-0.61297607421875,-8109,-142,422,0,1,-2
942838070,-0.38787841796875,0.583740234375,-0.36517333984375,-0.61273193359375,-8118,-134,426,0,1,-2
942848050,-0.38800048828125,0.583984375,-0.36517333984375,-0.61248779296875,-8131,-116,419,0,2,-2
942858033,-0.38812255859375,0.58416748046875,-0.36517333984375,-0.6121826171875,-8145,-115,430,1,1,-3
942868016,-0.3883056640625,0.5843505859375,-0.365234375,-0.61187744140625,-8162,-98,427,1,2,-3
