subject,Joshua Spiesman
arm,right
label,2
hz,100.17652728592005
time,5.170872

timestamp_us,q0,q1,q2,q3,ax,ay,az,gx,gy,gz
119286399,-0.20556640625,-0.65777587890625,0.3436279296875,-0.6380615234375,7865,-1512,-946,-19,8,-7
119296374,-0.207763671875,-0.656982421875,0.34442138671875,-0.6376953125,7863,-1552,-922,-19,7,-7
119306357,-0.20989990234375,-0.6561279296875,0.34521484375,-0.637451171875,7842,-1594,-892,-18,7,-7
119316339,-0.21185302734375,-0.65533447265625,0.3460693359375,-0.63714599609375,7827,-1632,-849,-17,6,-6
119326322,-0.213623046875,-0.654541015625,0.346923828125,-0.63690185546875,7799,-1654,-823,-17,6,-5
119336305,-0.2152099609375,-0.65380859375,0.34783935546875,-0.63665771484375,7783,-1660,-809,-16,5,-3
119346293,-0.2166748046875,-0.653076171875,0.3487548828125,-0.63641357421875,7767,-1674,-772,-15,4,-3
119356269,-0.218017578125,-0.65234375,0.34967041015625,-0.63616943359375,7768,-1674,-744,-14,4,-3
119366256,-0.21923828125,-0.6517333984375,0.35052490234375,-0.6358642578125,7771,-1672,-714,-13,3,-3
119376240,-0.22039794921875,-0.65118408203125,0.35125732421875,-0.6356201171875,7778,-1671,-681,-12,2,-3
119386224,-0.2215576171875,-0.6507568359375,0.3519287109375,-0.63531494140625,7817,-1658,-661,-12,2,-4
119396205,-0.22265625,-0.650390625,0.3525390625,-0.63494873046875,7852,-1641,-660,-11,1,-4
119406191,-0.2237548828125,-0.650146484375,0.35302734375,-0.63458251953125,7910,-1619,-664,-10,1,-4
119416174,-0.22479248046875,-0.64990234375,0.35345458984375,-0.63427734375,7968,-1615,-675,-10,1,-4
119426156,-0.22564697265625,-0.64959716796875,0.35394287109375,-0.63397216796875,8029,-1623,-700,-9,1,-4
119436125,-0.2265625,-0.6492919921875,0.3543701171875,-0.6336669921875,8079,-1616,-737,-9,1,-3
119446111,-0.22735595703125,-0.64898681640625,0.35479736328125,-0.63348388671875,8115,-1614,-761,-8,2,-3
119456093,-0.2281494140625,-0.64862060546875,0.35528564453125,-0.63330078125,8149,-1610,-784,-8,2,-2
119466075,-0.2288818359375,-0.64825439453125,0.355712890625,-0.6331787109375,8161,-1594,-799,-8,3,-2
119476057,-0.22955322265625,-0.64776611328125,0.356201171875,-0.6331787109375,8158,-1586,-820,-7,3,-1
119486051,-0.23016357421875,-0.64727783203125,0.356689453125,-0.6331787109375,8141,-1584,-835,-7,3,0
119496024,-0.23065185546875,-0.646728515625,0.35723876953125,-0.6331787109375,8110,-1582,-824,-7,3,0
119506006,-0.23114013671875,-0.646240234375,0.3577880859375,-0.63330078125,8073,-1563,-830,-6,3,1
119515995,-0.23150634765625,-0.64569091796875,0.35833740234375,-0.63336181640625,8034,-1553,-815,-6,3,1
119525978,-0.2318115234375,-0.645263671875,0.35882568359375,-0.6334228515625,8000,-1550,-815,-6,2,1
119535957,-0.23211669921875,-0.64483642578125,0.35931396484375,-0.63348388671875,7961,-1532,-796,-5,2,1
119545939,-0.2322998046875,-0.64447021484375,0.3597412109375,-0.633544921875,7930,-1511,-762,-5,1,1
119555920,-0.23248291015625,-0.64410400390625,0.36016845703125,-0.633544921875,7909,-1477,-745,-4,1,1
119565903,-0.2325439453125,-0.64385986328125,0.360595703125,-0.633544921875,7874,-1453,-722,-4,0,2
119575885,-0.2325439453125,-0.6436767578125,0.36102294921875,-0.633544921875,7858,-1427,-707,-3,-1,2
119585865,-0.2325439453125,-0.64349365234375,0.36138916015625,-0.63348388671875,7840,-1421,-688,-3,-1,2
119595849,-0.23248291015625,-0.6434326171875,0.36175537109375,-0.63336181640625,7838,-1428,-675,-3,-2,1
119605830,-0.232421875,-0.64337158203125,0.362060546875,-0.63323974609375,7859,-1429,-658,-2,-2,0
119615809,-0.232421875,-0.6434326171875,0.36224365234375,-0.63311767578125,7886,-1431,-656,-2,-3,0
119625792,-0.23236083984375,-0.6435546875,0.36236572265625,-0.6329345703125,7928,-1428,-658,-1,-2,-1
119635768,-0.2322998046875,-0.6436767578125,0.36248779296875,-0.63275146484375,7979,-1420,-660,-1,-3,-1
119645770,-0.232177734375,-0.643798828125,0.362548828125,-0.63262939453125,8017,-1413,-665,0,-3,0
119655747,-0.2320556640625,-0.6439208984375,0.36260986328125,-0.632568359375,8050,-1405,-672,0,-2,0
119665723,-0.23187255859375,-0.64404296875,0.36260986328125,-0.6324462890625,8072,-1379,-688,1,-3,0
119675706,-0.23162841796875,-0.6441650390625,0.362548828125,-0.6324462890625,8092,-1369,-701,1,-2,0
119685686,-0.2314453125,-0.644287109375,0.36248779296875,-0.6324462890625,8105,-1336,-713,1,-2,0
119695674,-0.23126220703125,-0.6444091796875,0.36236572265625,-0.63250732421875,8105,-1309,-727,2,-1,-1
119705650,-0.23114013671875,-0.64453125,0.362060546875,-0.632568359375,8129,-1287,-749,2,-1,-1
119715637,-0.23114013671875,-0.64471435546875,0.3616943359375,-0.632568359375,8122,-1249,-767,2,0,-2
119725617,-0.23114013671875,-0.6448974609375,0.36126708984375,-0.63262939453125,8128,-1218,-777,2,0,-3
119735599,-0.23126220703125,-0.64508056640625,0.36077880859375,-0.6326904296875,8125,-1182,-787,2,0,-3
119745581,-0.23138427734375,-0.64520263671875,0.36029052734375,-0.6328125,8098,-1155,-781,2,0,-3
119755565,-0.23150634765625,-0.64544677734375,0.3597412109375,-0.6328125,8074,-1139,-786,2,0,-4
119765545,-0.231689453125,-0.64556884765625,0.35919189453125,-0.6329345703125,8065,-1112,-773,2,1,-4
119775529,-0.23199462890625,-0.645751953125,0.35858154296875,-0.63299560546875,8049,-1098,-753,2,1,-5
119785509,-0.23236083984375,-0.64593505859375,0.35791015625,-0.63299560546875,8029,-1089,-742,1,1,-6
119795491,-0.23284912109375,-0.64617919921875,0.35723876953125,-0.63299560546875,8023,-1056,-752,1,1,-6
119805472,-0.23333740234375,-0.64642333984375,0.3565673828125,-0.6329345703125,8013,-1032,-745,1,0,-6
119815457,-0.23388671875,-0.64666748046875,0.35595703125,-0.6328125,7996,-1013,-747,0,1,-7
119825436,-0.23443603515625,-0.6468505859375,0.35540771484375,-0.63275146484375,7991,-1007,-742,-1,1,-6
119835424,-0.2349853515625,-0.6470947265625,0.3548583984375,-0.63262939453125,7986,-992,-730,-1,0,-6
119845408,-0.235595703125,-0.64727783203125,0.3543701171875,-0.6324462890625,7989,-971,-718,-1,0,-6
119855395,-0.23614501953125,-0.64752197265625,0.35400390625,-0.63226318359375,7993,-976,-727,-2,0,-6
119865369,-0.2366943359375,-0.647705078125,0.35369873046875,-0.63201904296875,7998,-978,-734,-2,0,-5
119875360,-0.237060546875,-0.6478271484375,0.353515625,-0.6318359375,8011,-989,-734,-2,0,-3
119885337,-0.2374267578125,-0.64788818359375,0.35345458984375,-0.6317138671875,8019,-980,-747,-2,0,-3
119895318,-0.23773193359375,-0.64794921875,0.3533935546875,-0.63153076171875,8016,-976,-734,-3,-1,-2
119905297,-0.23809814453125,-0.64801025390625,0.3533935546875,-0.63128662109375,8010,-981,-728,-3,-1,-3
119915277,-0.23846435546875,-0.64813232421875,0.35333251953125,-0.63104248046875,8001,-985,-712,-3,-1,-3
119925260,-0.23895263671875,-0.6483154296875,0.353271484375,-0.63079833984375,8000,-979,-698,-3,-2,-4
119935238,-0.23944091796875,-0.6485595703125,0.35308837890625,-0.63043212890625,8008,-982,-688,-3,-2,-5
119945231,-0.24005126953125,-0.64886474609375,0.3529052734375,-0.62994384765625,8015,-980,-697,-3,-3,-6
119955211,-0.24066162109375,-0.64923095703125,0.3526611328125,-0.6295166015625,8039,-980,-692,-3,-3,-6
119965191,-0.2413330078125,-0.6495361328125,0.35247802734375,-0.6290283203125,8075,-983,-708,-4,-3,-6
119975182,-0.241943359375,-0.64984130859375,0.352294921875,-0.62860107421875,8107,-996,-712,-3,-3,-6
119985166,-0.24249267578125,-0.650146484375,0.3521728515625,-0.628173828125,8130,-1017,-713,-3,-3,-6
119995143,-0.242919921875,-0.65032958984375,0.3521728515625,-0.62774658203125,8158,-1049,-711,-4,-2,-4
120005121,-0.2432861328125,-0.6505126953125,0.35223388671875,-0.62744140625,8159,-1070,-704,-3,-2,-3
