subject,Joshua Spiesman
arm,right
label,1

timestamp_us,q0,q1,q2,q3,ax,ay,az,gx,gy,gz
5361003414,0.98193359375,-0.00067138671875,-0.00628662109375,0.1890869140625,83,-31,8190,-1,-1,-1
5361013392,0.98193359375,-0.0006103515625,-0.00628662109375,0.18902587890625,83,-33,8172,0,-1,-1
5361023370,0.98193359375,-0.0006103515625,-0.0062255859375,0.18902587890625,88,-31,8171,0,0,-1
5361033358,0.98193359375,-0.00067138671875,-0.0062255859375,0.18902587890625,87,-34,8170,-1,-1,0
5361043340,0.98193359375,-0.00067138671875,-0.00628662109375,0.18902587890625,100,-37,8173,-1,-1,-1
5361053327,0.98193359375,-0.00067138671875,-0.00628662109375,0.1890869140625,108,-40,8180,0,0,0
5361063304,0.98193359375,-0.0006103515625,-0.00628662109375,0.1890869140625,100,-39,8181,0,-1,0
5361073294,0.98193359375,-0.00067138671875,-0.00628662109375,0.18902587890625,104,-31,8184,0,0,-1
5361083267,0.98193359375,-0.00067138671875,-0.00628662109375,0.18902587890625,107,-37,8182,0,0,-1
5361093256,0.98193359375,-0.00067138671875,-0.0062255859375,0.18902587890625,101,-38,8180,0,0,0
5361103243,0.98193359375,-0.00067138671875,-0.0062255859375,0.18902587890625,85,-47,8199,0,-1,0
5361113222,0.98193359375,-0.0006103515625,-0.0062255859375,0.18902587890625,85,-39,8187,0,-1,0
5361123206,0.98193359375,-0.00067138671875,-0.0062255859375,0.18902587890625,92,-37,8176,-1,-1,0
5361133191,0.98193359375,-0.0006103515625,-0.00628662109375,0.18902587890625,103,-25,8172,0,-1,-1
5361143180,0.98193359375,-0.0006103515625,-0.00628662109375,0.18902587890625,114,-22,8178,0,0,-1
5361153174,0.98193359375,-0.0006103515625,-0.00628662109375,0.18902587890625,124,-22,8183,-1,-1,0
5361163146,0.98193359375,-0.00054931640625,-0.00628662109375,0.18902587890625,122,-19,8185,0,0,-1
5361173124,0.98193359375,-0.0006103515625,-0.00628662109375,0.18902587890625,114,-15,8175,-1,0,-1
5361183108,0.98193359375,-0.0006103515625,-0.00628662109375,0.18902587890625,117,-36,8173,-1,-1,0
5361193086,0.98193359375,-0.0006103515625,-0.00634765625,0.18902587890625,116,-38,8173,0,-1,-1
5361203071,0.98193359375,-0.0006103515625,-0.00634765625,0.1890869140625,107,-35,8166,0,-1,0
5361213057,0.98193359375,-0.0006103515625,-0.00634765625,0.1890869140625,98,-40,8174,-1,-1,0
5361223038,0.98193359375,-0.0006103515625,-0.00634765625,0.1890869140625,95,-40,8177,0,0,0
5361233029,0.98193359375,-0.0006103515625,-0.00634765625,0.1890869140625,109,-38,8177,-1,0,0
5361243003,0.98193359375,-0.00067138671875,-0.00634765625,0.1890869140625,103,-34,8182,-1,0,0
5361252990,0.98187255859375,-0.0006103515625,-0.00634765625,0.1890869140625,95,-24,8186,0,0,0
5361262975,0.98187255859375,-0.0006103515625,-0.00634765625,0.1890869140625,90,-24,8188,-1,-1,-1
5361272951,0.98187255859375,-0.0006103515625,-0.00634765625,0.18914794921875,90,-31,8176,0,-1,0
5361282931,0.98187255859375,-0.00067138671875,-0.00634765625,0.18914794921875,106,-31,8172,-1,-1,0
5361292920,0.98187255859375,-0.00067138671875,-0.00634765625,0.18914794921875,110,-33,8201,0,0,-1
5361302905,0.98187255859375,-0.00067138671875,-0.00634765625,0.18914794921875,112,-46,8177,-1,-1,-1
5361312879,0.98187255859375,-0.00067138671875,-0.00640869140625,0.18914794921875,101,-57,8171,0,-1,-1
5361322870,0.98187255859375,-0.00067138671875,-0.00640869140625,0.18914794921875,94,-68,8188,0,0,0
5361332848,0.98187255859375,-0.000732421875,-0.00640869140625,0.18914794921875,97,-54,8196,-1,-1,0
5361342832,0.98187255859375,-0.00067138671875,-0.00640869140625,0.18914794921875,106,-31,8174,-1,-1,0
5361352817,0.98187255859375,-0.00067138671875,-0.0064697265625,0.18914794921875,114,-15,8161,0,-1,-1
5361362805,0.98187255859375,-0.0006103515625,-0.0064697265625,0.189208984375,100,-11,8187,-1,-1,0
5361372784,0.98187255859375,-0.0006103515625,-0.0064697265625,0.189208984375,95,-16,8190,0,-1,0
5361382769,0.98187255859375,-0.00067138671875,-0.0064697265625,0.189208984375,94,-36,8179,-1,-1,0
5361392757,0.98187255859375,-0.00067138671875,-0.0064697265625,0.189208984375,91,-46,8188,-1,0,-1
5361402741,0.98187255859375,-0.00067138671875,-0.0064697265625,0.189208984375,99,-43,8206,0,0,0
5361412713,0.98187255859375,-0.00067138671875,-0.0064697265625,0.189208984375,117,-36,8210,-1,-1,0
5361422710,0.98187255859375,-0.00067138671875,-0.00653076171875,0.189208984375,125,-29,8208,-1,0,0
5361432681,0.98187255859375,-0.00067138671875,-0.0064697265625,0.189208984375,113,-41,8208,0,0,-1
5361442667,0.98187255859375,-0.00067138671875,-0.0064697265625,0.189208984375,113,-44,8199,0,0,0
5361452648,0.98187255859375,-0.00067138671875,-0.0064697265625,0.189208984375,111,-38,8192,-1,-1,-1
5361462636,0.98187255859375,-0.00067138671875,-0.0064697265625,0.189208984375,102,-36,8188,0,-1,-1
5361472613,0.98187255859375,-0.0006103515625,-0.0064697265625,0.189208984375,98,-24,8179,0,0,-1
5361482595,0.98187255859375,-0.0006103515625,-0.0064697265625,0.189208984375,102,-10,8179,-1,-1,-1
5361492581,0.98187255859375,-0.00054931640625,-0.0064697265625,0.189208984375,94,-15,8182,0,0,-1
5361502560,0.98187255859375,-0.0006103515625,-0.0064697265625,0.189208984375,84,-28,8182,0,-1,-1
5361512545,0.98187255859375,-0.00054931640625,-0.00640869140625,0.18914794921875,77,-24,8169,0,0,-1
5361522529,0.98187255859375,-0.00054931640625,-0.00640869140625,0.189208984375,80,-28,8164,0,-1,0
5361532519,0.98187255859375,-0.00054931640625,-0.00640869140625,0.189208984375,87,-20,8163,-1,-1,-1
5361542490,0.98187255859375,-0.00048828125,-0.00640869140625,0.189208984375,98,-18,8174,0,-1,-1
5361552490,0.98187255859375,-0.00048828125,-0.0064697265625,0.189208984375,119,-28,8173,0,0,-1
5361562463,0.98187255859375,-0.00048828125,-0.0064697265625,0.189208984375,116,-41,8185,0,-1,0
5361572449,0.98187255859375,-0.00048828125,-0.0064697265625,0.189208984375,113,-39,8176,-1,0,-1
5361582433,0.98187255859375,-0.00054931640625,-0.0064697265625,0.18914794921875,101,-42,8175,0,-1,-1
5361592423,0.98187255859375,-0.00054931640625,-0.00640869140625,0.18914794921875,93,-44,8176,-1,0,-1
